index,label,filepath,source_filepath,onset_s,offset_s,duration_s,n_frames,id
-1,Nothing,G:\F1\F1_20240703\279C1864.WAV,G:\F1\F1_20240703\279C1864.WAV,741.7269905076334,743.0861774139827,1.3591869063492612,13,bg_162
-1,Nothing,G:\F1\F1_20240703\279C1864.WAV,G:\F1\F1_20240703\279C1864.WAV,865.6400647678719,868.4279313192628,2.7878665513908967,27,bg_163
-1,Nothing,G:\F1\F1_20240703\279C1864.WAV,G:\F1\F1_20240703\279C1864.WAV,1695.4846339379128,1703.3639293744889,7.879295436576077,78,bg_164
-1,Nothing,G:\F1\F1_20240703\279C1867.WAV,G:\F1\F1_20240703\279C1867.WAV,12.65018908908084,19.384744962691997,6.734555873611156,67,bg_165
-1,Nothing,G:\F1\F1_20240703\279C1867.WAV,G:\F1\F1_20240703\279C1867.WAV,22.96964063649198,23.521224060714637,0.5515834242226544,5,bg_166
-1,Nothing,G:\F1\F1_20240703\279C1867.WAV,G:\F1\F1_20240703\279C1867.WAV,14.655962582079745,22.77003978524419,8.114077203164445,81,bg_167
-1,Nothing,G:\F1\F1_20240703\279C1867.WAV,G:\F1\F1_20240703\279C1867.WAV,20.003643731688904,28.573027739458098,8.569384007769193,85,bg_168
-1,Nothing,G:\F1\F1_20240703\279C1867.WAV,G:\F1\F1_20240703\279C1867.WAV,19.148731239760494,28.462787826397157,9.314056586636664,93,bg_169
-1,Nothing,G:\F1\F1_20240703\279C1870.WAV,G:\F1\F1_20240703\279C1870.WAV,1649.889077122373,1657.02122457017,7.1321474477970535,71,bg_170
-1,Nothing,G:\F1\F1_20240703\279C1870.WAV,G:\F1\F1_20240703\279C1870.WAV,1747.3674679293404,1749.7843979811714,2.4169300518310264,24,bg_171
-1,Nothing,G:\F1\F1_20240703\279C1870.WAV,G:\F1\F1_20240703\279C1870.WAV,1585.5745829121413,1590.8676273189747,5.293044406833372,52,bg_172
-1,Nothing,G:\F1\F1_20240703\279C1870.WAV,G:\F1\F1_20240703\279C1870.WAV,1659.5216985851769,1668.1074440329153,8.585745447738383,85,bg_173
-1,Nothing,G:\F1\F1_20240703\279C1870.WAV,G:\F1\F1_20240703\279C1870.WAV,294.6131658011792,302.09206617456323,7.478900373384035,74,bg_174
-1,Nothing,G:\F1\F1_20240703\279C1871.WAV,G:\F1\F1_20240703\279C1871.WAV,251.72335744440926,258.9674520685816,7.244094624172387,72,bg_175
-1,Nothing,G:\F1\F1_20240703\279C1871.WAV,G:\F1\F1_20240703\279C1871.WAV,1246.3864382749541,1252.6961025317362,6.3096642567821615,63,bg_176
-1,Nothing,G:\F1\F1_20240703\279C1871.WAV,G:\F1\F1_20240703\279C1871.WAV,232.6617678201766,233.5640980601882,0.9023302400115873,9,bg_177
-1,Nothing,G:\F1\F1_20240703\279C1871.WAV,G:\F1\F1_20240703\279C1871.WAV,905.8332837996596,913.0742775081155,7.240993708455897,72,bg_178
-1,Nothing,G:\F1\F1_20240703\279C1871.WAV,G:\F1\F1_20240703\279C1871.WAV,256.57840144847347,258.8219671228365,2.2435656743630306,22,bg_179
-1,Nothing,G:\F1\F1_20240703\279C1878.WAV,G:\F1\F1_20240703\279C1878.WAV,1554.4107841749708,1559.2671102783265,4.856326103355653,48,bg_180
-1,Nothing,G:\F1\F1_20240703\279C1878.WAV,G:\F1\F1_20240703\279C1878.WAV,1228.9061643564264,1234.8440892810336,5.937924924607055,59,bg_181
-1,Nothing,G:\F1\F1_20240703\279C1878.WAV,G:\F1\F1_20240703\279C1878.WAV,1513.0646677782127,1522.5519000870145,9.487232308801904,94,bg_182
-1,Nothing,G:\F1\F1_20240703\279C1878.WAV,G:\F1\F1_20240703\279C1878.WAV,729.8017747885441,736.9496462621403,7.147871473596128,71,bg_183
-1,Nothing,G:\F1\F1_20240703\279C1878.WAV,G:\F1\F1_20240703\279C1878.WAV,570.2753650205283,579.7110119126357,9.435646892107425,94,bg_184
-1,Nothing,G:\F1\F1_20240718\279C2223.WAV,G:\F1\F1_20240718\279C2223.WAV,9.719355700303083,14.057682412340359,4.338326712037277,43,bg_185
-1,Nothing,G:\F1\F1_20240718\279C2223.WAV,G:\F1\F1_20240718\279C2223.WAV,1669.8617438125636,1671.4943103114422,1.6325664988785737,16,bg_186
-1,Nothing,G:\F1\F1_20240718\279C2223.WAV,G:\F1\F1_20240718\279C2223.WAV,9.174803856008092,12.569497591735988,3.3946937357278975,33,bg_187
-1,Nothing,G:\F1\F1_20240718\279C2223.WAV,G:\F1\F1_20240718\279C2223.WAV,649.1230330957865,655.4274147926344,6.304381696847969,63,bg_188
-1,Nothing,G:\F1\F1_20240718\279C2223.WAV,G:\F1\F1_20240718\279C2223.WAV,1563.7554614846572,1568.1389010242299,4.383439539572622,43,bg_189
-1,Nothing,G:\F1\F1_20240718\279C2224.WAV,G:\F1\F1_20240718\279C2224.WAV,1592.6499824100115,1598.738891769897,6.088909359885578,60,bg_190
-1,Nothing,G:\F1\F1_20240718\279C2224.WAV,G:\F1\F1_20240718\279C2224.WAV,748.8049403876734,753.2797408071635,4.474800419490174,44,bg_191
-1,Nothing,G:\F1\F1_20240718\279C2224.WAV,G:\F1\F1_20240718\279C2224.WAV,894.5684682300621,897.2116004780021,2.643132247940004,26,bg_192
-1,Nothing,G:\F1\F1_20240718\279C2224.WAV,G:\F1\F1_20240718\279C2224.WAV,1719.741135939387,1726.9101566599356,7.169020720548528,71,bg_193
-1,Nothing,G:\F1\F1_20240718\279C2224.WAV,G:\F1\F1_20240718\279C2224.WAV,1749.0920232340216,1755.7901372709714,6.6981140369498,66,bg_194
-1,Nothing,G:\F1\F1_20240718\279C2227.WAV,G:\F1\F1_20240718\279C2227.WAV,1567.18400201188,1572.900873656077,5.716871644196955,57,bg_195
-1,Nothing,G:\F1\F1_20240718\279C2227.WAV,G:\F1\F1_20240718\279C2227.WAV,1696.69810573628,1703.1452243052202,6.447118568940042,64,bg_196
-1,Nothing,G:\F1\F1_20240718\279C2227.WAV,G:\F1\F1_20240718\279C2227.WAV,1581.0991427025174,1588.5978467430984,7.498704040581092,74,bg_197
-1,Nothing,G:\F1\F1_20240718\279C2227.WAV,G:\F1\F1_20240718\279C2227.WAV,1768.6499167261768,1777.8999601004812,9.25004337430432,92,bg_198
-1,Nothing,G:\F1\F1_20240718\279C2227.WAV,G:\F1\F1_20240718\279C2227.WAV,1695.709219364134,1703.8079882663906,8.098768902256445,80,bg_199
-1,Nothing,G:\F1\F1_20240718\279C2228.WAV,G:\F1\F1_20240718\279C2228.WAV,466.5134343319457,474.96856677422386,8.455132442278153,84,bg_200
-1,Nothing,G:\F1\F1_20240718\279C2228.WAV,G:\F1\F1_20240718\279C2228.WAV,638.7280726514398,639.9126345486328,1.1845618971929652,11,bg_201
-1,Nothing,G:\F1\F1_20240718\279C2228.WAV,G:\F1\F1_20240718\279C2228.WAV,46.47084104623634,47.49873625685168,1.02789521061534,10,bg_202
-1,Nothing,G:\F1\F1_20240718\279C2228.WAV,G:\F1\F1_20240718\279C2228.WAV,437.15431331440504,439.2977605437252,2.1434472293201408,21,bg_203
-1,Nothing,G:\F1\F1_20240718\279C2228.WAV,G:\F1\F1_20240718\279C2228.WAV,109.64383968953555,117.19941907342387,7.555579383888314,75,bg_204
-1,Nothing,G:\F1\F1_20240718\279C2230.WAV,G:\F1\F1_20240718\279C2230.WAV,193.28368279107667,201.920889015035,8.637206223958303,86,bg_205
-1,Nothing,G:\F1\F1_20240718\279C2230.WAV,G:\F1\F1_20240718\279C2230.WAV,192.14493560322032,198.3529194786986,6.207983875478268,62,bg_206
-1,Nothing,G:\F1\F1_20240718\279C2230.WAV,G:\F1\F1_20240718\279C2230.WAV,261.89510311348005,265.8618370437234,3.966733930243399,39,bg_207
-1,Nothing,G:\F1\F1_20240718\279C2230.WAV,G:\F1\F1_20240718\279C2230.WAV,937.9541371331759,945.7891336010445,7.834996467868563,78,bg_208
-1,Nothing,G:\F1\F1_20240718\279C2230.WAV,G:\F1\F1_20240718\279C2230.WAV,48.8976001594094,55.93041812648728,7.032817967077879,70,bg_209
-1,Nothing,G:\F1\F1_20240718\279C2241.WAV,G:\F1\F1_20240718\279C2241.WAV,1161.2121484684983,1167.8005904970669,6.588442028568514,65,bg_210
-1,Nothing,G:\F1\F1_20240718\279C2241.WAV,G:\F1\F1_20240718\279C2241.WAV,1259.6829186679697,1262.168966424691,2.4860477567212937,24,bg_211
-1,Nothing,G:\F1\F1_20240718\279C2241.WAV,G:\F1\F1_20240718\279C2241.WAV,1120.07740233301,1122.1535175778372,2.0761152448270694,20,bg_212
-1,Nothing,G:\F1\F1_20240718\279C2241.WAV,G:\F1\F1_20240718\279C2241.WAV,1687.8382004561163,1697.7349639816105,9.896763525494253,98,bg_213
-1,Nothing,G:\F1\F1_20240718\279C2241.WAV,G:\F1\F1_20240718\279C2241.WAV,1013.704905325825,1023.6129611369247,9.908055811099588,99,bg_214
-1,Nothing,G:\F1\F1_20240803\279C2624.WAV,G:\F1\F1_20240803\279C2624.WAV,979.2721804553788,984.0305137812951,4.758333325916335,47,bg_215
-1,Nothing,G:\F1\F1_20240803\279C2624.WAV,G:\F1\F1_20240803\279C2624.WAV,607.9753992575617,615.6510358991118,7.6756366415500725,76,bg_216
-1,Nothing,G:\F1\F1_20240803\279C2624.WAV,G:\F1\F1_20240803\279C2624.WAV,1157.262313996194,1162.220919871003,4.958605874808812,49,bg_217
-1,Nothing,G:\F1\F1_20240803\279C2624.WAV,G:\F1\F1_20240803\279C2624.WAV,342.36342315001673,351.4809075605008,9.117484410484042,91,bg_218
-1,Nothing,G:\F1\F1_20240803\279C2624.WAV,G:\F1\F1_20240803\279C2624.WAV,425.81767684687543,428.52977355384064,2.7120967069652093,27,bg_219
-1,Nothing,G:\F1\F1_20240818\279C2978.WAV,G:\F1\F1_20240818\279C2978.WAV,558.9276460707572,564.9988752143978,6.071229143640561,60,bg_220
-1,Nothing,G:\F1\F1_20240818\279C2978.WAV,G:\F1\F1_20240818\279C2978.WAV,567.3772007701585,568.676296448449,1.2990956782903793,12,bg_221
-1,Nothing,G:\F1\F1_20240818\279C2978.WAV,G:\F1\F1_20240818\279C2978.WAV,939.9122368904225,946.4693295449679,6.557092654545361,65,bg_222
-1,Nothing,G:\F1\F1_20240818\279C2978.WAV,G:\F1\F1_20240818\279C2978.WAV,1133.472924321828,1141.2205030027035,7.7475786808755265,77,bg_223
-1,Nothing,G:\F1\F1_20240818\279C2978.WAV,G:\F1\F1_20240818\279C2978.WAV,1277.551091602182,1281.5338712590417,3.9827796568598175,39,bg_224
-1,Nothing,G:\F1\F1_20240818\279C2980.WAV,G:\F1\F1_20240818\279C2980.WAV,464.77256639783354,473.2951156940618,8.522549296228272,85,bg_225
-1,Nothing,G:\F1\F1_20240818\279C2980.WAV,G:\F1\F1_20240818\279C2980.WAV,1170.2219690779555,1178.0239311778196,7.8019620998641015,78,bg_226
-1,Nothing,G:\F1\F1_20240818\279C2980.WAV,G:\F1\F1_20240818\279C2980.WAV,1272.8536369306448,1281.9943832474225,9.140746316777824,91,bg_227
-1,Nothing,G:\F1\F1_20240818\279C2980.WAV,G:\F1\F1_20240818\279C2980.WAV,466.67100383412895,475.2486096730493,8.577605838920357,85,bg_228
-1,Nothing,G:\F1\F1_20240818\279C2980.WAV,G:\F1\F1_20240818\279C2980.WAV,420.318352327092,425.86675721663545,5.548404889543488,55,bg_229
-1,Nothing,G:\F1\F1_20240818\279C2981.WAV,G:\F1\F1_20240818\279C2981.WAV,1585.8525129243876,1590.1387617380522,4.286248813664637,42,bg_230
-1,Nothing,G:\F1\F1_20240818\279C2981.WAV,G:\F1\F1_20240818\279C2981.WAV,1420.5404972412146,1422.7268097743658,2.1863125331511912,21,bg_231
-1,Nothing,G:\F1\F1_20240818\279C2981.WAV,G:\F1\F1_20240818\279C2981.WAV,1133.3379190728988,1135.6581476646945,2.320228591795648,23,bg_232
-1,Nothing,G:\F1\F1_20240818\279C2981.WAV,G:\F1\F1_20240818\279C2981.WAV,375.05194663358554,379.8099162520258,4.7579696184402795,47,bg_233
-1,Nothing,G:\F1\F1_20240818\279C2981.WAV,G:\F1\F1_20240818\279C2981.WAV,1384.7097480874402,1390.8952814072386,6.185533319798497,61,bg_234
-1,Nothing,G:\F2\F2_20240420\B92C0088.WAV,G:\F2\F2_20240420\B92C0088.WAV,471.40377653105224,478.5825944551917,7.178817924139479,71,bg_235
-1,Nothing,G:\F2\F2_20240420\B92C0088.WAV,G:\F2\F2_20240420\B92C0088.WAV,1247.7744031939133,1257.6015596955674,9.827156501654088,98,bg_236
-1,Nothing,G:\F2\F2_20240420\B92C0088.WAV,G:\F2\F2_20240420\B92C0088.WAV,1691.7537876387075,1699.4873969889557,7.733609350248073,77,bg_237
-1,Nothing,G:\F2\F2_20240420\B92C0088.WAV,G:\F2\F2_20240420\B92C0088.WAV,581.5314109867471,588.8780224805714,7.34661149382434,73,bg_238
-1,Nothing,G:\F2\F2_20240420\B92C0088.WAV,G:\F2\F2_20240420\B92C0088.WAV,870.615463737991,879.3500774014793,8.734613663488302,87,bg_239
-1,Nothing,G:\F2\F2_20240420\B92C0091.WAV,G:\F2\F2_20240420\B92C0091.WAV,1760.1494158146909,1767.6073440931318,7.457928278440983,74,bg_240
-1,Nothing,G:\F2\F2_20240420\B92C0091.WAV,G:\F2\F2_20240420\B92C0091.WAV,1697.749936742885,1704.4639096329674,6.713972890082389,67,bg_241
-1,Nothing,G:\F2\F2_20240420\B92C0091.WAV,G:\F2\F2_20240420\B92C0091.WAV,1453.7553349382986,1463.608826711899,9.853491773600433,98,bg_242
-1,Nothing,G:\F2\F2_20240420\B92C0091.WAV,G:\F2\F2_20240420\B92C0091.WAV,1612.567709402359,1620.1925530127442,7.624843610385052,76,bg_243
-1,Nothing,G:\F2\F2_20240420\B92C0091.WAV,G:\F2\F2_20240420\B92C0091.WAV,1667.393287794197,1669.0700506554072,1.6767628612100998,16,bg_244
-1,Nothing,G:\F2\F2_20240420\B92C0092.WAV,G:\F2\F2_20240420\B92C0092.WAV,396.54179718422625,401.69394473148685,5.152147547260606,51,bg_245
-1,Nothing,G:\F2\F2_20240420\B92C0092.WAV,G:\F2\F2_20240420\B92C0092.WAV,640.6342340216737,645.5514818555134,4.917247833839704,49,bg_246
-1,Nothing,G:\F2\F2_20240420\B92C0092.WAV,G:\F2\F2_20240420\B92C0092.WAV,1700.2031345484163,1708.243114978736,8.03998043031974,80,bg_247
-1,Nothing,G:\F2\F2_20240420\B92C0092.WAV,G:\F2\F2_20240420\B92C0092.WAV,699.3632178188368,705.1401040651456,5.776886246308758,57,bg_248
-1,Nothing,G:\F2\F2_20240420\B92C0092.WAV,G:\F2\F2_20240420\B92C0092.WAV,839.8949173406409,848.2094567015065,8.3145393608656,83,bg_249
-1,Nothing,G:\F2\F2_20240420\B92C0096.WAV,G:\F2\F2_20240420\B92C0096.WAV,1503.064079626695,1507.1047518691091,4.040672242413975,40,bg_250
-1,Nothing,G:\F2\F2_20240420\B92C0096.WAV,G:\F2\F2_20240420\B92C0096.WAV,644.4976786327072,651.4130821050484,6.915403472341099,69,bg_251
-1,Nothing,G:\F2\F2_20240420\B92C0096.WAV,G:\F2\F2_20240420\B92C0096.WAV,667.4564319951877,675.3067784813281,7.85034648614045,78,bg_252
-1,Nothing,G:\F2\F2_20240420\B92C0096.WAV,G:\F2\F2_20240420\B92C0096.WAV,1483.0266110147352,1491.134891139748,8.108280125013005,81,bg_253
-1,Nothing,G:\F2\F2_20240420\B92C0096.WAV,G:\F2\F2_20240420\B92C0096.WAV,778.9923495117768,781.720433440969,2.7280839291923367,27,bg_254
-1,Nothing,G:\F2\F2_20240420\B92C0100.WAV,G:\F2\F2_20240420\B92C0100.WAV,828.0159927406281,828.5587439275549,0.5427511869267616,5,bg_255
-1,Nothing,G:\F2\F2_20240420\B92C0100.WAV,G:\F2\F2_20240420\B92C0100.WAV,777.9799312613887,784.9141615553505,6.9342302939617735,69,bg_256
-1,Nothing,G:\F2\F2_20240420\B92C0100.WAV,G:\F2\F2_20240420\B92C0100.WAV,251.85511805674534,260.8636494298905,9.00853137314512,90,bg_257
-1,Nothing,G:\F2\F2_20240420\B92C0100.WAV,G:\F2\F2_20240420\B92C0100.WAV,461.9130069257409,464.67076137766657,2.7577544519256745,27,bg_258
-1,Nothing,G:\F2\F2_20240420\B92C0100.WAV,G:\F2\F2_20240420\B92C0100.WAV,1261.3049749131062,1269.9117492889748,8.606774375868564,86,bg_259
-1,Nothing,G:\F2\F2_20240420\B92C0104.WAV,G:\F2\F2_20240420\B92C0104.WAV,226.8375621696567,232.94560455304662,6.108042383389916,61,bg_260
-1,Nothing,G:\F2\F2_20240420\B92C0104.WAV,G:\F2\F2_20240420\B92C0104.WAV,154.30981723594982,163.23211407658258,8.922296840632757,89,bg_261
-1,Nothing,G:\F2\F2_20240420\B92C0104.WAV,G:\F2\F2_20240420\B92C0104.WAV,1530.3562842174465,1531.6619943341861,1.3057101167397493,13,bg_262
-1,Nothing,G:\F2\F2_20240420\B92C0104.WAV,G:\F2\F2_20240420\B92C0104.WAV,822.2917831444852,830.4623834012599,8.170600256774676,81,bg_263
-1,Nothing,G:\F2\F2_20240420\B92C0104.WAV,G:\F2\F2_20240420\B92C0104.WAV,977.9958977348316,981.3113372764377,3.3154395416060667,33,bg_264
-1,Nothing,G:\F2\F2_20240420\B92C0105.WAV,G:\F2\F2_20240420\B92C0105.WAV,498.6619601796657,504.6232435110845,5.961283331418819,59,bg_265
-1,Nothing,G:\F2\F2_20240420\B92C0105.WAV,G:\F2\F2_20240420\B92C0105.WAV,546.0013619320757,553.159731528222,7.1583695961462555,71,bg_266
-1,Nothing,G:\F2\F2_20240420\B92C0105.WAV,G:\F2\F2_20240420\B92C0105.WAV,510.22084143173043,519.4161796544432,9.19533822271277,91,bg_267
-1,Nothing,G:\F2\F2_20240420\B92C0105.WAV,G:\F2\F2_20240420\B92C0105.WAV,133.7053735351815,135.4818592116556,1.7764856764740842,17,bg_268
-1,Nothing,G:\F2\F2_20240420\B92C0105.WAV,G:\F2\F2_20240420\B92C0105.WAV,316.2745891490921,318.6933900071355,2.418800858043425,24,bg_269
-1,Nothing,G:\F2\F2_20240518\B92C0756.WAV,G:\F2\F2_20240518\B92C0756.WAV,1461.1469291321932,1465.9530883389448,4.806159206751553,48,bg_270
-1,Nothing,G:\F2\F2_20240518\B92C0756.WAV,G:\F2\F2_20240518\B92C0756.WAV,1774.7959852220097,1779.2896120513099,4.4936268293001325,44,bg_271
-1,Nothing,G:\F2\F2_20240518\B92C0756.WAV,G:\F2\F2_20240518\B92C0756.WAV,1430.4495249676563,1438.093174622618,7.643649654961697,76,bg_272
-1,Nothing,G:\F2\F2_20240518\B92C0756.WAV,G:\F2\F2_20240518\B92C0756.WAV,1405.1112596392088,1414.1327292275523,9.021469588343454,90,bg_273
-1,Nothing,G:\F2\F2_20240518\B92C0756.WAV,G:\F2\F2_20240518\B92C0756.WAV,1556.5454989284901,1560.1362548683985,3.590755939908432,35,bg_274
-1,Nothing,G:\F2\F2_20240518\B92C0763.WAV,G:\F2\F2_20240518\B92C0763.WAV,1694.5124098620777,1702.0644303815484,7.552020519470778,75,bg_275
-1,Nothing,G:\F2\F2_20240518\B92C0763.WAV,G:\F2\F2_20240518\B92C0763.WAV,156.68892520633116,163.39659769192136,6.707672485590204,67,bg_276
-1,Nothing,G:\F2\F2_20240518\B92C0763.WAV,G:\F2\F2_20240518\B92C0763.WAV,737.5935073428245,741.1571846409269,3.56367729810232,35,bg_277
-1,Nothing,G:\F2\F2_20240518\B92C0763.WAV,G:\F2\F2_20240518\B92C0763.WAV,363.3178966359701,372.12388310623277,8.80598647026267,88,bg_278
-1,Nothing,G:\F2\F2_20240518\B92C0763.WAV,G:\F2\F2_20240518\B92C0763.WAV,969.8417877843895,977.8655448232325,8.023757038843055,80,bg_279
-1,Nothing,G:\F2\F2_20240518\B92C0765.WAV,G:\F2\F2_20240518\B92C0765.WAV,1787.357543272798,1792.0222127293478,4.664669456549833,46,bg_280
-1,Nothing,G:\F2\F2_20240518\B92C0765.WAV,G:\F2\F2_20240518\B92C0765.WAV,221.03366877320255,227.94234480450328,6.908676031300729,69,bg_281
-1,Nothing,G:\F2\F2_20240518\B92C0765.WAV,G:\F2\F2_20240518\B92C0765.WAV,49.84319419837408,58.91745690595678,9.074262707582703,90,bg_282
-1,Nothing,G:\F2\F2_20240518\B92C0765.WAV,G:\F2\F2_20240518\B92C0765.WAV,433.67616612953043,439.5167881000374,5.840621970506936,58,bg_283
-1,Nothing,G:\F2\F2_20240518\B92C0765.WAV,G:\F2\F2_20240518\B92C0765.WAV,139.22379856754213,145.9265587699001,6.702760202357985,67,bg_284
-1,Nothing,G:\F2\F2_20240518\B92C0776.WAV,G:\F2\F2_20240518\B92C0776.WAV,1475.60017004523,1480.2134087274737,4.6132386822437885,46,bg_285
-1,Nothing,G:\F2\F2_20240518\B92C0776.WAV,G:\F2\F2_20240518\B92C0776.WAV,1477.131644423052,1486.7495023851795,9.617857962127593,96,bg_286
-1,Nothing,G:\F2\F2_20240518\B92C0776.WAV,G:\F2\F2_20240518\B92C0776.WAV,95.63232151399491,98.46995432329183,2.8376328092969154,28,bg_287
-1,Nothing,G:\F2\F2_20240518\B92C0776.WAV,G:\F2\F2_20240518\B92C0776.WAV,455.5304981176919,460.35411762060363,4.823619502911742,48,bg_288
-1,Nothing,G:\F2\F2_20240518\B92C0776.WAV,G:\F2\F2_20240518\B92C0776.WAV,1501.136369129188,1502.1204937136495,0.9841245844614175,9,bg_289
-1,Nothing,G:\F2\F2_20240518\B92C0777.WAV,G:\F2\F2_20240518\B92C0777.WAV,1461.2695263986361,1465.4223179895405,4.152791590904316,41,bg_290
-1,Nothing,G:\F2\F2_20240518\B92C0777.WAV,G:\F2\F2_20240518\B92C0777.WAV,206.41405304196957,208.8807481864553,2.4666951444857137,24,bg_291
-1,Nothing,G:\F2\F2_20240518\B92C0777.WAV,G:\F2\F2_20240518\B92C0777.WAV,1.131856652823965,5.376051536015892,4.244194883191926,42,bg_292
-1,Nothing,G:\F2\F2_20240518\B92C0777.WAV,G:\F2\F2_20240518\B92C0777.WAV,590.3296834337468,591.8943519582344,1.5646685244876266,15,bg_293
-1,Nothing,G:\F2\F2_20240518\B92C0777.WAV,G:\F2\F2_20240518\B92C0777.WAV,335.44754347690673,335.95925757076986,0.5117140938631273,5,bg_294
-1,Nothing,G:\F2\F2_20240603\B92C1148.WAV,G:\F2\F2_20240603\B92C1148.WAV,983.2543262402271,986.9187207698282,3.664394529601059,36,bg_295
-1,Nothing,G:\F2\F2_20240603\B92C1148.WAV,G:\F2\F2_20240603\B92C1148.WAV,93.16975624662753,101.08527705313008,7.915520806502551,79,bg_296
-1,Nothing,G:\F2\F2_20240603\B92C1148.WAV,G:\F2\F2_20240603\B92C1148.WAV,713.2536217697314,716.8172809589248,3.5636591891934333,35,bg_297
-1,Nothing,G:\F2\F2_20240603\B92C1148.WAV,G:\F2\F2_20240603\B92C1148.WAV,692.5637323699787,697.6224346752138,5.058702305235119,50,bg_298
-1,Nothing,G:\F2\F2_20240603\B92C1148.WAV,G:\F2\F2_20240603\B92C1148.WAV,1696.869322762374,1700.5113123118952,3.6419895495212335,36,bg_299
-1,Nothing,G:\F2\F2_20240603\B92C1149.WAV,G:\F2\F2_20240603\B92C1149.WAV,282.50585889726756,283.46726715081365,0.9614082535461017,9,bg_300
-1,Nothing,G:\F2\F2_20240603\B92C1149.WAV,G:\F2\F2_20240603\B92C1149.WAV,272.8262872755445,274.7556003853405,1.9293131097960037,19,bg_301
-1,Nothing,G:\F2\F2_20240603\B92C1149.WAV,G:\F2\F2_20240603\B92C1149.WAV,1.7882772980870916,3.601228328653134,1.8129510305660421,18,bg_302
-1,Nothing,G:\F2\F2_20240603\B92C1149.WAV,G:\F2\F2_20240603\B92C1149.WAV,1337.7167182731232,1340.005777033831,2.2890587607078423,22,bg_303
-1,Nothing,G:\F2\F2_20240603\B92C1149.WAV,G:\F2\F2_20240603\B92C1149.WAV,460.69924223519837,462.2502221770393,1.550979941840931,15,bg_304
-1,Nothing,G:\F2\F2_20240603\B92C1160.WAV,G:\F2\F2_20240603\B92C1160.WAV,1051.926429188058,1057.8339436671492,5.90751447909143,59,bg_305
-1,Nothing,G:\F2\F2_20240603\B92C1160.WAV,G:\F2\F2_20240603\B92C1160.WAV,1147.0170863736907,1155.5867220380437,8.569635664352901,85,bg_306
-1,Nothing,G:\F2\F2_20240603\B92C1160.WAV,G:\F2\F2_20240603\B92C1160.WAV,134.3627095632106,140.74434088426685,6.381631321056253,63,bg_307
-1,Nothing,G:\F2\F2_20240603\B92C1160.WAV,G:\F2\F2_20240603\B92C1160.WAV,1359.0419558694912,1366.8848610567763,7.842905187285198,78,bg_308
-1,Nothing,G:\F2\F2_20240603\B92C1160.WAV,G:\F2\F2_20240603\B92C1160.WAV,1474.6972686643774,1483.9258086329528,9.228539968575468,92,bg_309
-1,Nothing,G:\F2\F2_20240603\B92C1161.WAV,G:\F2\F2_20240603\B92C1161.WAV,955.5591726512802,961.7917049674467,6.232532316166554,62,bg_310
-1,Nothing,G:\F2\F2_20240603\B92C1161.WAV,G:\F2\F2_20240603\B92C1161.WAV,898.2886470662211,906.5136608515121,8.225013785291072,82,bg_311
-1,Nothing,G:\F2\F2_20240603\B92C1161.WAV,G:\F2\F2_20240603\B92C1161.WAV,117.98056701325064,126.0730954745448,8.092528461294165,80,bg_312
-1,Nothing,G:\F2\F2_20240603\B92C1161.WAV,G:\F2\F2_20240603\B92C1161.WAV,55.87075273044651,60.30400062144426,4.4332478909977455,44,bg_313
-1,Nothing,G:\F2\F2_20240603\B92C1161.WAV,G:\F2\F2_20240603\B92C1161.WAV,1.0410192642078182,1.8244495801549443,0.7834303159471261,7,bg_314
-1,Nothing,G:\F2\F2_20240619\B92C1525.WAV,G:\F2\F2_20240619\B92C1525.WAV,1565.1799585750548,1565.860782979321,0.6808244042661225,6,bg_315
-1,Nothing,G:\F2\F2_20240619\B92C1525.WAV,G:\F2\F2_20240619\B92C1525.WAV,1112.2083607197035,1119.4352274586975,7.226866738994085,72,bg_316
-1,Nothing,G:\F2\F2_20240619\B92C1525.WAV,G:\F2\F2_20240619\B92C1525.WAV,896.4389021543295,899.9518572800644,3.5129551257347984,35,bg_317
-1,Nothing,G:\F2\F2_20240619\B92C1525.WAV,G:\F2\F2_20240619\B92C1525.WAV,1601.5562190130138,1603.2534692596068,1.697250246592952,16,bg_318
-1,Nothing,G:\F2\F2_20240619\B92C1525.WAV,G:\F2\F2_20240619\B92C1525.WAV,763.990719022976,771.0751255788082,7.084406555832164,70,bg_319
-1,Nothing,G:\F2\F2_20240619\B92C1526.WAV,G:\F2\F2_20240619\B92C1526.WAV,1778.041587551404,1787.963445072727,9.921857521322751,99,bg_320
-1,Nothing,G:\F2\F2_20240619\B92C1526.WAV,G:\F2\F2_20240619\B92C1526.WAV,1584.38824697669,1590.4423159009646,6.054068924274572,60,bg_321
-1,Nothing,G:\F2\F2_20240619\B92C1526.WAV,G:\F2\F2_20240619\B92C1526.WAV,1131.5440246475646,1137.1379285721227,5.593903924558065,55,bg_322
-1,Nothing,G:\F2\F2_20240619\B92C1526.WAV,G:\F2\F2_20240619\B92C1526.WAV,1085.3111012443162,1088.4063795635745,3.095278319258325,30,bg_323
-1,Nothing,G:\F2\F2_20240619\B92C1526.WAV,G:\F2\F2_20240619\B92C1526.WAV,0.6595236277223524,3.959697963148601,3.3001743354262487,33,bg_324
-1,Nothing,G:\F2\F2_20240619\B92C1537.WAV,G:\F2\F2_20240619\B92C1537.WAV,241.3484740066618,249.7928031866665,8.444329180004711,84,bg_325
