file,onset_s,offset_s,label,freq_min,freq_max,selection,view,filepath,index,source_filepath,duration_s,n_frames,id
B92C1161.wav,479.758,480.885,G01,4257.3,11137.7,730.0,Spectrogram 1,G:\F2\F2_20240603\B92C1161.WAV,,,,,
B92C1525.wav,1513.1,1515.663,G01,7309.8,9987.9,8.0,Spectrogram 1,G:\F2\F2_20240619\B92C1525.WAV,,,,,
B92C1525.wav,1525.021,1527.904,G01,7026.2,9987.9,8.0,Spectrogram 1,G:\F2\F2_20240619\B92C1525.WAV,,,,,
B92C1525.wav,1550.419,1564.364,G01,6522.1,9830.4,8.0,Spectrogram 1,G:\F2\F2_20240619\B92C1525.WAV,,,,,
B92C1525.wav,1566.17,1568.525,G01,6994.7,9672.9,8.0,Spectrogram 1,G:\F2\F2_20240619\B92C1525.WAV,,,,,
B92C1526.wav,4.294,41.677,G01,7561.8,16321.0,14.0,Spectrogram 1,G:\F2\F2_20240619\B92C1526.WAV,,,,,
B92C1537.wav,413.586,415.47,G01,7593.4,12760.6,33.0,Spectrogram 1,G:\F2\F2_20240619\B92C1537.WAV,,,,,
B92C2228.wav,1037.039,1038.297,G01,8790.6,13453.8,24.0,Spectrogram 1,G:\F2\F2_20240718\B92C2228.WAV,,,,,
B92C2229.wav,29.198,29.911,G01,5987.7,8784.2,27.0,Spectrogram 1,G:\F2\F2_20240718\B92C2229.WAV,,,,,
B92C2231.wav,1033.692,1040.647,G01,5230.3,7971.4,40.0,Spectrogram 1,G:\F2\F2_20240718\B92C2231.WAV,,,,,
B92C2231.wav,1131.044,1140.081,G01,4631.6,5828.9,40.0,Spectrogram 1,G:\F2\F2_20240718\B92C2231.WAV,,,,,
B92C2231.wav,1154.62,1166.722,G01,4852.2,8318.0,40.0,Spectrogram 1,G:\F2\F2_20240718\B92C2231.WAV,,,,,
B92C2231.wav,1173.571,1217.657,G01,4411.1,7120.7,40.0,Spectrogram 1,G:\F2\F2_20240718\B92C2231.WAV,,,,,
B92C2231.wav,1222.227,1262.659,G01,4852.2,8097.5,40.0,Spectrogram 1,G:\F2\F2_20240718\B92C2231.WAV,,,,,
B92C2231.wav,1290.333,1293.083,G01,5986.5,9200.2,40.0,Spectrogram 1,G:\F2\F2_20240718\B92C2231.WAV,,,,,
B92C2231.wav,1315.127,1330.765,G01,5923.4,8192.0,40.0,Spectrogram 1,G:\F2\F2_20240718\B92C2231.WAV,,,,,
B92C2231.wav,1340.404,1342.604,G01,4474.1,8255.0,40.0,Spectrogram 1,G:\F2\F2_20240718\B92C2231.WAV,,,,,
B92C2231.wav,1386.545,1432.832,G01,4600.1,8097.5,40.0,Spectrogram 1,G:\F2\F2_20240718\B92C2231.WAV,,,,,
B92C2231.wav,1523.74,1537.413,G01,4757.7,9137.2,40.0,Spectrogram 1,G:\F2\F2_20240718\B92C2231.WAV,,,,,
B92C2231.wav,1554.125,1556.089,G01,4614.8,5605.9,40.0,Spectrogram 1,G:\F2\F2_20240718\B92C2231.WAV,,,,,
B92C2231.wav,1638.966,1639.622,G01,6195.6,6952.9,40.0,Spectrogram 1,G:\F2\F2_20240718\B92C2231.WAV,,,,,
B92C2231.wav,1644.264,1644.919,G01,6264.5,6952.9,40.0,Spectrogram 1,G:\F2\F2_20240718\B92C2231.WAV,,,,,
B92C2231.wav,1728.463,1730.427,G01,2168.0,9384.4,40.0,Spectrogram 1,G:\F2\F2_20240718\B92C2231.WAV,,,,,
B92C2232.wav,114.18,115.869,G01,5141.3,6039.5,68.0,Spectrogram 1,G:\F2\F2_20240718\B92C2232.WAV,,,,,
B92C2232.wav,376.074,377.37,G01,6225.3,7340.3,68.0,Spectrogram 1,G:\F2\F2_20240718\B92C2232.WAV,,,,,
B92C2232.wav,1276.588,1306.805,G01,5203.2,6225.3,68.0,Spectrogram 1,G:\F2\F2_20240718\B92C2232.WAV,,,,,
B92C2233.wav,76.192,77.646,G01,3406.9,3995.3,81.0,Spectrogram 1,G:\F2\F2_20240718\B92C2233.WAV,,,,,
B92C2233.wav,185.724,219.606,G01,3314.0,4428.9,81.0,Spectrogram 1,G:\F2\F2_20240718\B92C2233.WAV,,,,,
B92C2233.wav,251.725,257.127,G01,3046.2,4164.8,81.0,Spectrogram 1,G:\F2\F2_20240718\B92C2233.WAV,,,,,
B92C2606.wav,661.623,662.661,G01,6155.8,10559.6,36.0,Spectrogram 1,G:\F2\F2_20240803\B92C2606.WAV,,,,,
B92C2611.wav,711.201,714.612,G01,3646.2,6818.8,195.0,Spectrogram 1,G:\F2\F2_20240803\B92C2611.WAV,,,,,
B92C2611.wav,717.663,718.341,G01,4451.1,16289.3,195.0,Spectrogram 1,G:\F2\F2_20240803\B92C2611.WAV,,,,,
B92C2611.wav,809.074,816.595,G01,10086.1,14726.7,195.0,Spectrogram 1,G:\F2\F2_20240803\B92C2611.WAV,,,,,
B92C2613.wav,1067.104,1068.799,G01,5445.5,14016.4,241.0,Spectrogram 1,G:\F2\F2_20240803\B92C2613.WAV,,,,,
B92C2614.wav,1695.397,1701.901,G01,5208.8,9281.1,263.0,Spectrogram 1,G:\F2\F2_20240803\B92C2614.WAV,,,,,
B92C2967.wav,812.522,814.259,G01,8095.1,12651.6,30.0,Spectrogram 1,G:\F2\F2_20240818\B92C2967.WAV,,,,,
B92C2968.wav,363.731,365.108,G01,5950.5,12203.5,36.0,Spectrogram 1,G:\F2\F2_20240818\B92C2968.WAV,,,,,
B92C2971.wav,680.49,682.948,G01,4895.8,9840.1,54.0,Spectrogram 1,G:\F2\F2_20240818\B92C2971.WAV,,,,,
B92C2971.wav,920.998,960.357,G01,5768.3,12215.3,54.0,Spectrogram 1,G:\F2\F2_20240818\B92C2971.WAV,,,,,
B92C2971.wav,980.761,982.965,G01,7174.1,13572.5,54.0,Spectrogram 1,G:\F2\F2_20240818\B92C2971.WAV,,,,,
B92C2971.wav,1208.626,1211.168,G01,5138.2,12409.2,54.0,Spectrogram 1,G:\F2\F2_20240818\B92C2971.WAV,,,,,
B92C2974.wav,1085.636,1117.543,G01,7271.0,10227.9,71.0,Spectrogram 1,G:\F2\F2_20240818\B92C2974.WAV,,,,,
B92C2975.wav,1600.959,1645.662,G01,4120.2,16335.5,85.0,Spectrogram 1,G:\F2\F2_20240818\B92C2975.WAV,,,,,
B92C2975.wav,1741.247,1761.476,G01,3635.5,9791.6,85.0,Spectrogram 1,G:\F2\F2_20240818\B92C2975.WAV,,,,,
B92C2977.wav,250.291,252.384,G01,4071.8,6059.2,103.0,Spectrogram 1,G:\F2\F2_20240818\B92C2977.WAV,,,,,
B92C2978.wav,523.088,525.378,G01,8288.9,9937.0,114.0,Spectrogram 1,G:\F2\F2_20240818\B92C2978.WAV,,,,,
B92C2978.wav,1756.889,1794.44,G01,3635.5,9937.0,128.0,Spectrogram 1,G:\F2\F2_20240818\B92C2978.WAV,,,,,
B92C2979.wav,155.411,159.908,G01,7610.3,15560.0,134.0,Spectrogram 1,G:\F2\F2_20240818\B92C2979.WAV,,,,,
B92C2979.wav,187.843,195.248,G01,8201.8,15258.3,134.0,Spectrogram 1,G:\F2\F2_20240818\B92C2979.WAV,,,,,
B92C2979.wav,295.063,302.37,G01,5766.4,14919.5,134.0,Spectrogram 1,G:\F2\F2_20240818\B92C2979.WAV,,,,,
B92C2979.wav,799.469,802.956,G01,7416.4,12651.6,134.0,Spectrogram 1,G:\F2\F2_20240818\B92C2979.WAV,,,,,
B92C2979.wav,1042.322,1044.609,G01,2423.7,12118.3,134.0,Spectrogram 1,G:\F2\F2_20240818\B92C2979.WAV,,,,,
B92C2979.wav,1137.589,1141.81,G01,7804.2,15947.7,134.0,Spectrogram 1,G:\F2\F2_20240818\B92C2979.WAV,,,,,
,2044.234901048361,2052.087483509643,Nothing,,,,,G:\F3\AuralF3_20240419\26D00033.WAV,-1.0,G:\F3\AuralF3_20240419\26D00033.WAV,7.852582461281652,78.0,bg_0
,2011.5578560471367,2018.6828523232007,Nothing,,,,,G:\F3\AuralF3_20240419\26D00033.WAV,-1.0,G:\F3\AuralF3_20240419\26D00033.WAV,7.124996276063957,71.0,bg_1
,2303.5021839705055,2313.2705963110548,Nothing,,,,,G:\F3\AuralF3_20240419\26D00033.WAV,-1.0,G:\F3\AuralF3_20240419\26D00033.WAV,9.768412340549181,97.0,bg_2
,2201.9017532574358,2203.6188327678533,Nothing,,,,,G:\F3\AuralF3_20240419\26D00033.WAV,-1.0,G:\F3\AuralF3_20240419\26D00033.WAV,1.717079510417686,17.0,bg_3
,1829.3145148400197,1833.337096070229,Nothing,,,,,G:\F3\AuralF3_20240419\26D00033.WAV,-1.0,G:\F3\AuralF3_20240419\26D00033.WAV,4.022581230209521,40.0,bg_4
,1074.8634576050752,1083.179692931148,Nothing,,,,,G:\F3\AuralF3_20240603\26D00573.WAV,-1.0,G:\F3\AuralF3_20240603\26D00573.WAV,8.316235326072885,83.0,bg_5
,1.2745092363886166,3.933277093343997,Nothing,,,,,G:\F3\AuralF3_20240603\26D00573.WAV,-1.0,G:\F3\AuralF3_20240603\26D00573.WAV,2.6587678569553805,26.0,bg_6
,1520.2318595561262,1528.5943556900556,Nothing,,,,,G:\F3\AuralF3_20240603\26D00573.WAV,-1.0,G:\F3\AuralF3_20240603\26D00573.WAV,8.362496133929529,83.0,bg_7
,2323.0068034239125,2330.7086369547237,Nothing,,,,,G:\F3\AuralF3_20240603\26D00573.WAV,-1.0,G:\F3\AuralF3_20240603\26D00573.WAV,7.701833530811052,77.0,bg_8
,10.621314743852837,19.605965396413715,Nothing,,,,,G:\F3\AuralF3_20240603\26D00573.WAV,-1.0,G:\F3\AuralF3_20240603\26D00573.WAV,8.984650652560878,89.0,bg_9
,384.0503103664494,386.3993780910431,Nothing,,,,,G:\F3\F3a_20250103\26D01286.WAV,-1.0,G:\F3\F3a_20250103\26D01286.WAV,2.349067724593692,23.0,bg_10
,1215.4682731321795,1217.4340233068212,Nothing,,,,,G:\F3\F3a_20250103\26D01286.WAV,-1.0,G:\F3\F3a_20250103\26D01286.WAV,1.9657501746417043,19.0,bg_11
,749.0361763551189,756.6114168362432,Nothing,,,,,G:\F3\F3a_20250103\26D01286.WAV,-1.0,G:\F3\F3a_20250103\26D01286.WAV,7.575240481124263,75.0,bg_12
,1708.4461128358028,1712.465480043134,Nothing,,,,,G:\F3\F3a_20250103\26D01286.WAV,-1.0,G:\F3\F3a_20250103\26D01286.WAV,4.019367207331254,40.0,bg_13
,945.6380007019407,947.9379786132414,Nothing,,,,,G:\F3\F3a_20250103\26D01286.WAV,-1.0,G:\F3\F3a_20250103\26D01286.WAV,2.299977911300714,22.0,bg_14
,320.2463505517533,322.90198936773675,Nothing,,,,,G:\F3\F3a_20250403\26D01636.WAV,-1.0,G:\F3\F3a_20250403\26D01636.WAV,2.6556388159833992,26.0,bg_15
,333.40675879434986,338.059702023637,Nothing,,,,,G:\F3\F3a_20250403\26D01636.WAV,-1.0,G:\F3\F3a_20250403\26D01636.WAV,4.652943229287142,46.0,bg_16
,1768.8446694694808,1772.3121525626102,Nothing,,,,,G:\F3\F3a_20250403\26D01636.WAV,-1.0,G:\F3\F3a_20250403\26D01636.WAV,3.46748309312939,34.0,bg_17
,1677.5349266946832,1685.680188090903,Nothing,,,,,G:\F3\F3a_20250403\26D01636.WAV,-1.0,G:\F3\F3a_20250403\26D01636.WAV,8.145261396219617,81.0,bg_18
,512.0040291905425,518.9877364783048,Nothing,,,,,G:\F3\F3a_20250403\26D01636.WAV,-1.0,G:\F3\F3a_20250403\26D01636.WAV,6.983707287762267,69.0,bg_19
,1776.278037320465,1778.6771652439786,Nothing,,,,,G:\F3\F3a_20250118\26D01640.WAV,-1.0,G:\F3\F3a_20250118\26D01640.WAV,2.3991279235135288,23.0,bg_20
,1191.5397417658817,1198.355824903506,Nothing,,,,,G:\F3\F3a_20250118\26D01640.WAV,-1.0,G:\F3\F3a_20250118\26D01640.WAV,6.816083137624306,68.0,bg_21
,1751.24982071468,1759.1667465093888,Nothing,,,,,G:\F3\F3a_20250118\26D01640.WAV,-1.0,G:\F3\F3a_20250118\26D01640.WAV,7.916925794708695,79.0,bg_22
,194.09628350594832,195.92435498816107,Nothing,,,,,G:\F3\F3a_20250118\26D01640.WAV,-1.0,G:\F3\F3a_20250118\26D01640.WAV,1.8280714822127457,18.0,bg_23
,1751.5206624233617,1758.3704905603713,Nothing,,,,,G:\F3\F3a_20250118\26D01640.WAV,-1.0,G:\F3\F3a_20250118\26D01640.WAV,6.849828137009481,68.0,bg_24
,431.4622008714605,439.22969001691274,Nothing,,,,,G:\F3\F3a_20250118\26D01643.WAV,-1.0,G:\F3\F3a_20250118\26D01643.WAV,7.7674891454522434,77.0,bg_25
,118.97640137615514,124.7354056824061,Nothing,,,,,G:\F3\F3a_20250118\26D01643.WAV,-1.0,G:\F3\F3a_20250118\26D01643.WAV,5.759004306250961,57.0,bg_26
,434.4494728317377,435.24224226013314,Nothing,,,,,G:\F3\F3a_20250118\26D01643.WAV,-1.0,G:\F3\F3a_20250118\26D01643.WAV,0.7927694283954243,7.0,bg_27
,408.9998820467886,411.53843643857414,Nothing,,,,,G:\F3\F3a_20250118\26D01643.WAV,-1.0,G:\F3\F3a_20250118\26D01643.WAV,2.5385543917855276,25.0,bg_28
,416.1910132112552,418.91343832697595,Nothing,,,,,G:\F3\F3a_20250118\26D01643.WAV,-1.0,G:\F3\F3a_20250118\26D01643.WAV,2.7224251157207373,27.0,bg_29
,1758.2158042228964,1761.3889511971054,Nothing,,,,,G:\F3\F3a_20250118\26D01646.WAV,-1.0,G:\F3\F3a_20250118\26D01646.WAV,3.1731469742089673,31.0,bg_30
,1727.9273022507425,1733.7191076979846,Nothing,,,,,G:\F3\F3a_20250118\26D01646.WAV,-1.0,G:\F3\F3a_20250118\26D01646.WAV,5.791805447242144,57.0,bg_31
,148.9656183558216,157.1988120101489,Nothing,,,,,G:\F3\F3a_20250118\26D01646.WAV,-1.0,G:\F3\F3a_20250118\26D01646.WAV,8.23319365432733,82.0,bg_32
,829.3115678362656,836.6739816669318,Nothing,,,,,G:\F3\F3a_20250118\26D01646.WAV,-1.0,G:\F3\F3a_20250118\26D01646.WAV,7.362413830666278,73.0,bg_33
,1670.598270499313,1672.545235475088,Nothing,,,,,G:\F3\F3a_20250118\26D01646.WAV,-1.0,G:\F3\F3a_20250118\26D01646.WAV,1.9469649757751,19.0,bg_34
,1217.6408075206468,1221.7605091685634,Nothing,,,,,G:\F3\F3a_20250118\26D01649.WAV,-1.0,G:\F3\F3a_20250118\26D01649.WAV,4.1197016479165836,41.0,bg_35
,1040.3718347418796,1046.859519376509,Nothing,,,,,G:\F3\F3a_20250118\26D01649.WAV,-1.0,G:\F3\F3a_20250118\26D01649.WAV,6.48768463462944,64.0,bg_36
,929.0872812779892,930.708337348134,Nothing,,,,,G:\F3\F3a_20250118\26D01649.WAV,-1.0,G:\F3\F3a_20250118\26D01649.WAV,1.6210560701448955,16.0,bg_37
,254.80431632532918,263.93583288705145,Nothing,,,,,G:\F3\F3a_20250118\26D01649.WAV,-1.0,G:\F3\F3a_20250118\26D01649.WAV,9.131516561722266,91.0,bg_38
,1608.4065707983168,1618.11374638312,Nothing,,,,,G:\F3\F3a_20250118\26D01649.WAV,-1.0,G:\F3\F3a_20250118\26D01649.WAV,9.707175584803377,97.0,bg_39
,1447.329103101934,1454.6395598989443,Nothing,,,,,G:\F3\AuralF3_20240901\26D01659.WAV,-1.0,G:\F3\AuralF3_20240901\26D01659.WAV,7.310456797010458,73.0,bg_40
,982.9514172992854,984.3671314397436,Nothing,,,,,G:\F3\AuralF3_20240901\26D01659.WAV,-1.0,G:\F3\AuralF3_20240901\26D01659.WAV,1.4157141404582432,14.0,bg_41
,1491.8865591555855,1496.7164339090048,Nothing,,,,,G:\F3\AuralF3_20240901\26D01659.WAV,-1.0,G:\F3\AuralF3_20240901\26D01659.WAV,4.829874753419305,48.0,bg_42
,191.69813574909165,197.70072165403965,Nothing,,,,,G:\F3\AuralF3_20240901\26D01659.WAV,-1.0,G:\F3\AuralF3_20240901\26D01659.WAV,6.0025859049480115,60.0,bg_43
,778.3129855674267,786.9508212663043,Nothing,,,,,G:\F3\AuralF3_20240901\26D01659.WAV,-1.0,G:\F3\AuralF3_20240901\26D01659.WAV,8.637835698877566,86.0,bg_44
,1162.252480436845,1166.8573643147085,Nothing,,,,,G:\F3\F3a_20250418\26D02000.WAV,-1.0,G:\F3\F3a_20250418\26D02000.WAV,4.604883877863485,46.0,bg_45
,7.608354741979883,13.65728544665087,Nothing,,,,,G:\F3\F3a_20250418\26D02000.WAV,-1.0,G:\F3\F3a_20250418\26D02000.WAV,6.048930704670988,60.0,bg_46
,167.17137305179006,171.62154337241085,Nothing,,,,,G:\F3\F3a_20250418\26D02000.WAV,-1.0,G:\F3\F3a_20250418\26D02000.WAV,4.450170320620792,44.0,bg_47
,13.145210203303066,18.338122986125995,Nothing,,,,,G:\F3\F3a_20250418\26D02000.WAV,-1.0,G:\F3\F3a_20250418\26D02000.WAV,5.19291278282293,51.0,bg_48
,55.62976820872617,57.11209640209041,Nothing,,,,,G:\F3\F3a_20250418\26D02000.WAV,-1.0,G:\F3\F3a_20250418\26D02000.WAV,1.4823281933642405,14.0,bg_49
,974.1579297573943,976.2785629584947,Nothing,,,,,G:\F3\F3a_20250418\26D02019.WAV,-1.0,G:\F3\F3a_20250418\26D02019.WAV,2.120633201100418,21.0,bg_50
,1749.7619234184576,1753.5571865615386,Nothing,,,,,G:\F3\F3a_20250418\26D02019.WAV,-1.0,G:\F3\F3a_20250418\26D02019.WAV,3.7952631430809523,37.0,bg_51
,809.2662757965652,809.9829125713474,Nothing,,,,,G:\F3\F3a_20250418\26D02019.WAV,-1.0,G:\F3\F3a_20250418\26D02019.WAV,0.7166367747821263,7.0,bg_52
,1691.6577355169898,1699.5937201758675,Nothing,,,,,G:\F3\F3a_20250418\26D02019.WAV,-1.0,G:\F3\F3a_20250418\26D02019.WAV,7.935984658877719,79.0,bg_53
,1787.9472606472382,1793.0705147902006,Nothing,,,,,G:\F3\F3a_20250418\26D02019.WAV,-1.0,G:\F3\F3a_20250418\26D02019.WAV,5.123254142962523,51.0,bg_54
,167.0151396958362,172.94655619340892,Nothing,,,,,G:\F1\F1_20240421\279C0115.WAV,-1.0,G:\F1\F1_20240421\279C0115.WAV,5.931416497572716,59.0,bg_55
,1123.8716622305017,1126.9079310298746,Nothing,,,,,G:\F1\F1_20240421\279C0115.WAV,-1.0,G:\F1\F1_20240421\279C0115.WAV,3.036268799372989,30.0,bg_56
,7.650553977623867,12.32021285052181,Nothing,,,,,G:\F1\F1_20240421\279C0115.WAV,-1.0,G:\F1\F1_20240421\279C0115.WAV,4.669658872897943,46.0,bg_57
,49.13125116075434,57.481024440600734,Nothing,,,,,G:\F1\F1_20240421\279C0115.WAV,-1.0,G:\F1\F1_20240421\279C0115.WAV,8.3497732798464,83.0,bg_58
,544.8449514637302,550.6082948273512,Nothing,,,,,G:\F1\F1_20240421\279C0115.WAV,-1.0,G:\F1\F1_20240421\279C0115.WAV,5.76334336362097,57.0,bg_59
,461.354310378847,468.2405912627252,Nothing,,,,,G:\F2\F2a_20250203\279C0246.WAV,-1.0,G:\F2\F2a_20250203\279C0246.WAV,6.886280883878211,68.0,bg_60
,537.3718776680662,544.7783265037916,Nothing,,,,,G:\F2\F2a_20250203\279C0246.WAV,-1.0,G:\F2\F2a_20250203\279C0246.WAV,7.406448835725385,74.0,bg_61
,990.0040186556612,991.5275576422422,Nothing,,,,,G:\F2\F2a_20250203\279C0246.WAV,-1.0,G:\F2\F2a_20250203\279C0246.WAV,1.5235389865810174,15.0,bg_62
,1331.3513537541003,1332.206773037774,Nothing,,,,,G:\F2\F2a_20250203\279C0246.WAV,-1.0,G:\F2\F2a_20250203\279C0246.WAV,0.8554192836737079,8.0,bg_63
,567.7936187282822,571.8173804249755,Nothing,,,,,G:\F2\F2a_20250203\279C0246.WAV,-1.0,G:\F2\F2a_20250203\279C0246.WAV,4.0237616966931675,40.0,bg_64
,1751.5195945566586,1755.0324140384744,Nothing,,,,,G:\F2\F2a_20250203\279C0252.WAV,-1.0,G:\F2\F2a_20250203\279C0252.WAV,3.5128194818157956,35.0,bg_65
,1085.4006296605776,1088.6643491229088,Nothing,,,,,G:\F2\F2a_20250203\279C0252.WAV,-1.0,G:\F2\F2a_20250203\279C0252.WAV,3.2637194623311268,32.0,bg_66
,997.0428233526641,1006.4352372681292,Nothing,,,,,G:\F2\F2a_20250203\279C0252.WAV,-1.0,G:\F2\F2a_20250203\279C0252.WAV,9.392413915465152,93.0,bg_67
,828.3312678935489,829.257918777776,Nothing,,,,,G:\F2\F2a_20250203\279C0252.WAV,-1.0,G:\F2\F2a_20250203\279C0252.WAV,0.9266508842271254,9.0,bg_68
,618.8376172782105,627.8085513076321,Nothing,,,,,G:\F2\F2a_20250203\279C0252.WAV,-1.0,G:\F2\F2a_20250203\279C0252.WAV,8.970934029421683,89.0,bg_69
,569.7347426127455,578.6972712760916,Nothing,,,,,G:\F2\F2a_20250203\279C0263.WAV,-1.0,G:\F2\F2a_20250203\279C0263.WAV,8.962528663345987,89.0,bg_70
,1679.4771503459012,1682.9784763382938,Nothing,,,,,G:\F2\F2a_20250203\279C0263.WAV,-1.0,G:\F2\F2a_20250203\279C0263.WAV,3.5013259923925335,35.0,bg_71
,1127.8618002131666,1134.6475822132604,Nothing,,,,,G:\F2\F2a_20250203\279C0263.WAV,-1.0,G:\F2\F2a_20250203\279C0263.WAV,6.785782000093731,67.0,bg_72
,1154.0788760761593,1161.673377383975,Nothing,,,,,G:\F2\F2a_20250203\279C0263.WAV,-1.0,G:\F2\F2a_20250203\279C0263.WAV,7.594501307815747,75.0,bg_73
,1345.3476300642947,1354.7473549943657,Nothing,,,,,G:\F2\F2a_20250203\279C0263.WAV,-1.0,G:\F2\F2a_20250203\279C0263.WAV,9.399724930070903,93.0,bg_74
,96.3286822338605,104.72425261904712,Nothing,,,,,G:\F2\F2a_20250203\279C0265.WAV,-1.0,G:\F2\F2a_20250203\279C0265.WAV,8.395570385186609,83.0,bg_75
,897.7428650613977,899.9459139888962,Nothing,,,,,G:\F2\F2a_20250203\279C0265.WAV,-1.0,G:\F2\F2a_20250203\279C0265.WAV,2.2030489274985214,22.0,bg_76
,1139.8763524554856,1142.2424817797742,Nothing,,,,,G:\F2\F2a_20250203\279C0265.WAV,-1.0,G:\F2\F2a_20250203\279C0265.WAV,2.366129324288446,23.0,bg_77
,784.8173746664918,792.702720629783,Nothing,,,,,G:\F2\F2a_20250203\279C0265.WAV,-1.0,G:\F2\F2a_20250203\279C0265.WAV,7.885345963291186,78.0,bg_78
,1643.3641605349883,1645.2311868092252,Nothing,,,,,G:\F2\F2a_20250203\279C0265.WAV,-1.0,G:\F2\F2a_20250203\279C0265.WAV,1.8670262742368824,18.0,bg_79
,69.45748483002261,72.13921711501173,Nothing,,,,,G:\F2\F2a_20250203\279C0268.WAV,-1.0,G:\F2\F2a_20250203\279C0268.WAV,2.681732284989125,26.0,bg_80
,52.41557386667614,54.072982660647185,Nothing,,,,,G:\F2\F2a_20250203\279C0268.WAV,-1.0,G:\F2\F2a_20250203\279C0268.WAV,1.6574087939710456,16.0,bg_81
,1664.5606536578232,1671.6561467964307,Nothing,,,,,G:\F2\F2a_20250203\279C0268.WAV,-1.0,G:\F2\F2a_20250203\279C0268.WAV,7.095493138607422,70.0,bg_82
,1152.9453210227382,1161.0845040214697,Nothing,,,,,G:\F2\F2a_20250203\279C0268.WAV,-1.0,G:\F2\F2a_20250203\279C0268.WAV,8.139182998731496,81.0,bg_83
,1652.310123253703,1659.8304712909007,Nothing,,,,,G:\F2\F2a_20250203\279C0268.WAV,-1.0,G:\F2\F2a_20250203\279C0268.WAV,7.520348037197647,75.0,bg_84
,237.01710393911432,246.32894817367614,Nothing,,,,,G:\F2\F2a_20250211\279C0439.WAV,-1.0,G:\F2\F2a_20250211\279C0439.WAV,9.311844234561823,93.0,bg_85
,384.52232819790623,387.88134076982516,Nothing,,,,,G:\F2\F2a_20250211\279C0439.WAV,-1.0,G:\F2\F2a_20250211\279C0439.WAV,3.3590125719189277,33.0,bg_86
,1174.653603633315,1184.2320245752612,Nothing,,,,,G:\F2\F2a_20250211\279C0439.WAV,-1.0,G:\F2\F2a_20250211\279C0439.WAV,9.578420941946215,95.0,bg_87
,1201.5186625376784,1210.8043426161428,Nothing,,,,,G:\F2\F2a_20250211\279C0439.WAV,-1.0,G:\F2\F2a_20250211\279C0439.WAV,9.285680078464258,92.0,bg_88
,0.7731819830636394,7.295945544033948,Nothing,,,,,G:\F2\F2a_20250211\279C0439.WAV,-1.0,G:\F2\F2a_20250211\279C0439.WAV,6.522763560970309,65.0,bg_89
,1735.7900904828912,1737.6233166549982,Nothing,,,,,G:\F2\F2a_20250211\279C0440.WAV,-1.0,G:\F2\F2a_20250211\279C0440.WAV,1.83322617210717,18.0,bg_90
,146.15929244761097,152.3216967033375,Nothing,,,,,G:\F2\F2a_20250211\279C0440.WAV,-1.0,G:\F2\F2a_20250211\279C0440.WAV,6.162404255726542,61.0,bg_91
,222.41018213053064,227.3503073453059,Nothing,,,,,G:\F2\F2a_20250211\279C0440.WAV,-1.0,G:\F2\F2a_20250211\279C0440.WAV,4.94012521477527,49.0,bg_92
,148.47422054031898,150.01108850959346,Nothing,,,,,G:\F2\F2a_20250211\279C0440.WAV,-1.0,G:\F2\F2a_20250211\279C0440.WAV,1.536867969274482,15.0,bg_93
,1160.473129972934,1163.183217021615,Nothing,,,,,G:\F2\F2a_20250211\279C0440.WAV,-1.0,G:\F2\F2a_20250211\279C0440.WAV,2.71008704868112,27.0,bg_94
,1124.348591415911,1133.092111476783,Nothing,,,,,G:\F2\F2a_20250211\279C0441.WAV,-1.0,G:\F2\F2a_20250211\279C0441.WAV,8.743520060872106,87.0,bg_95
,45.12287572528756,49.54230563338752,Nothing,,,,,G:\F2\F2a_20250211\279C0441.WAV,-1.0,G:\F2\F2a_20250211\279C0441.WAV,4.419429908099963,44.0,bg_96
,89.9393946574862,96.63273940049596,Nothing,,,,,G:\F2\F2a_20250211\279C0441.WAV,-1.0,G:\F2\F2a_20250211\279C0441.WAV,6.693344743009755,66.0,bg_97
,509.4831265988437,514.2951469785685,Nothing,,,,,G:\F2\F2a_20250211\279C0441.WAV,-1.0,G:\F2\F2a_20250211\279C0441.WAV,4.8120203797248475,48.0,bg_98
,83.93009300215624,91.51722866446899,Nothing,,,,,G:\F2\F2a_20250211\279C0441.WAV,-1.0,G:\F2\F2a_20250211\279C0441.WAV,7.587135662312741,75.0,bg_99
,1633.9617521853388,1635.461893943953,Nothing,,,,,G:\F2\F2a_20250211\279C0443.WAV,-1.0,G:\F2\F2a_20250211\279C0443.WAV,1.5001417586141872,15.0,bg_100
,1083.4234888964825,1085.312134716313,Nothing,,,,,G:\F2\F2a_20250211\279C0443.WAV,-1.0,G:\F2\F2a_20250211\279C0443.WAV,1.8886458198306337,18.0,bg_101
,1764.6876044056414,1768.1357838079202,Nothing,,,,,G:\F2\F2a_20250211\279C0443.WAV,-1.0,G:\F2\F2a_20250211\279C0443.WAV,3.448179402278707,34.0,bg_102
,374.00586541348474,376.0784167794699,Nothing,,,,,G:\F2\F2a_20250211\279C0443.WAV,-1.0,G:\F2\F2a_20250211\279C0443.WAV,2.0725513659851424,20.0,bg_103
,1317.9646955368332,1319.9240227911578,Nothing,,,,,G:\F2\F2a_20250211\279C0443.WAV,-1.0,G:\F2\F2a_20250211\279C0443.WAV,1.959327254324557,19.0,bg_104
,18.386558567255076,19.412814954315547,Nothing,,,,,G:\F2\F2a_20250211\279C0444.WAV,-1.0,G:\F2\F2a_20250211\279C0444.WAV,1.026256387060471,10.0,bg_105
